First name,Last name,Uni ID,Institution,Department,Email address,Groups,Assignment: Assignment 1 (SQL): Marks and Feedback (Real),Assignment: Assignment 2 (Database Theory): Marks and Feedback (Real),Quiz: NoSQL Test (Real),Total marks for quizzes (Real),Lab activities (Lab 1-8) (Real),Final Exam (Real),"Quiz: Quiz for Week 2 (deadline: 11:59pm, Aug 1, Tuesday) (Real)","Quiz: Quiz for Week 3 (deadline 23:59, August 8, Tuesday) (Real)","Quiz: Quiz for Week 4 (deadline: 11:59pm, August 15, Tuesday) (Real)","Quiz: Quiz for Week 5 (deadline: 11:59pm, 22 August, Tuesday) (Real)","Quiz: Quiz for Week 6 (deadline: 11:59pm, 29 August, Tuesday) (Real)","Quiz: Quiz for Week 7 (deadline: 11:59pm, 19 September, Tuesday) (Real)","Quiz: Quiz for Week 8 (deadline 11:59pm, 26 September, Tuesday) (Real)","Quiz: Quiz for Week 9 (deadline: 23:59, 3 October, Tuesday) (Real)","Quiz: Quiz for Week 10 (deadline: 11:59pm, October 10, Tuesday) (Real)","Quiz: Quiz for Week 11 (deadline: 11:59pm, 17 October, Tuesday) (Real)",Attendance: Lab Engagement (Real),Attendance: Lab 8 Engagement (Real),Quiz: DA/PX Exam (Real),Course total (Real),Last downloaded from this course
UNOULU,AUYPCK,u2400363,,,u2400363@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.5,-,-,-,-,-,-,-,116,-,-,-,1710372716
BETZYX,ASWIED,u2400364,,,u2400364@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.6,0.5,-,-,-,-,-,-,-,108.3,-,-,-,1710372716
UHSXLC,MERSIP,u2400365,,,u2400365@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.4,-,-,-,-,-,-,-,-,111.2,-,-,-,1710372716
EDSHEC,KSYDNE,u2400366,,,u2400366@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.6,0.6,0.4,-,-,-,-,-,-,-,35.7,-,-,-,1710372716
WMOBQP,AEVQDH,u2400367,,,u2400367@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.3,-,-,-,-,-,-,-,118,-,-,-,1710372716
HYWJGC,VCYEKS,u2400368,,,u2400368@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/25 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.6,0.4,-,-,-,-,-,-,-,117.3,-,-,-,1710372716
XCNQRJ,XISYHT,u2400369,,,u2400369@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,106.5,-,-,-,1710372716
TZTGXA,CQXKSG,u2400370,,,u2400370@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,-,-,-,-,-,-,-,-,106.7,-,-,-,1710372716
FFNWNT,MCTQDM,u2400371,,,u2400371@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,107.4,-,-,-,1710372716
BZTINJ,GXKJXV,u2400372,,,u2400372@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,100.4,-,-,-,1710372716
VBRFNX,LNQTRW,u2400373,,,u2400373@anu.edu.au,[MyTT] ComA/12 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,-,0.5,-,-,-,-,-,-,-,101.5,-,-,-,1710372716
SBNKIV,GNUDTO,u2400374,,,u2400374@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.6,-,-,-,-,-,-,-,111.9,-,-,-,1710372716
RTTDXV,CKVJPM,u2400375,,,u2400375@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,1710372716
MSKRKX,PDIBVK,u2400376,,,u2400376@anu.edu.au,[MyTT] ComA/12 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,-,-,-,-,-,-,-,-,0,-,-,-,1710372716
CIVAPX,CHOVAG,u2400377,,,u2400377@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,-,0.5,-,-,-,-,-,-,-,105.7,-,-,-,1710372716
PXFGTW,NZFINT,u2400378,,,u2400378@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,115,-,-,-,1710372716
NHCAUG,SZLMJK,u2400379,,,u2400379@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,106.3,-,-,-,1710372716
GHJIDZ,JJIYFY,u2400380,,,u2400380@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.2,0.5,0.2,-,-,-,-,-,-,-,112,-,-,-,1710372716
IESNYK,VWIYPI,u2400381,,,u2400381@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,53.6,-,-,-,1710372716
ROCKFH,HSXWUA,u2400382,,,u2400382@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0,0.6,0.4,-,-,-,-,-,-,-,115.4,-,-,-,1710372716
UFUDFH,XPQVIE,u2400383,,,u2400383@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.6,0.6,-,-,-,-,-,-,-,109.6,-,-,-,1710372716
EDXVOP,DKIGMY,u2400384,,,u2400384@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,103,-,-,-,1710372716
GOWBWJ,THKCIE,u2400385,,,u2400385@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,0.6,0.6,-,-,-,-,-,-,-,116.8,-,-,-,1710372716
HMZEPX,IWWOKA,u2400386,,,u2400386@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.1,0.5,0.4,-,-,-,-,-,-,-,-,-,-,-,1710372716
KGWLZW,MKKNTX,u2400387,,,u2400387@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.3,-,-,-,-,-,-,-,101.8,-,-,-,1710372716
BMHTLM,DLPIFG,u2400388,,,u2400388@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.6,0.5,-,-,-,-,-,-,-,106.3,-,-,-,1710372716
JDJIHC,PZYHQH,u2400389,,,u2400389@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,109.3,-,-,-,1710372716
SCBYMZ,LYBECS,u2400390,,,u2400390@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,114.6,-,-,-,1710372716
PCFQQM,WKLNBA,u2400391,,,u2400391@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.4,0.5,-,-,-,-,-,-,-,112.6,-,-,-,1710372716
KZPSKK,EWXUNC,u2400392,,,u2400392@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.3,-,-,-,-,-,-,-,119.6,-,-,-,1710372716
CKFASL,VVAXQK,u2400393,,,u2400393@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.2,-,-,-,-,-,-,-,117.9,-,-,-,1710372716
FCNTWE,LXSZHI,u2400394,,,u2400394@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.3,0.3,0.3,-,-,-,-,-,-,-,103.1,-,-,-,1710372716
FWRXGV,OPCGZK,u2400395,,,u2400395@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/23 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,119.5,-,-,-,1710372716
FUMHLW,JECFLX,u2400396,,,u2400396@anu.edu.au,[MyTT] ComA/14 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,36.9,-,-,-,1710372716
KZMTCA,YKMSGM,u2400397,,,u2400397@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,-,0.4,-,-,-,-,-,-,-,107.6,-,-,-,1710372716
RCRZFE,DSRKLS,u2400398,,,u2400398@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,-,0.6,-,-,-,-,-,-,-,116.2,-,-,-,1710372716
WBOPTN,FECYIM,u2400399,,,u2400399@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,116.2,-,-,-,1710372716
JKINVV,NZDBGP,u2400400,,,u2400400@anu.edu.au,[MyTT] ComA/08 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.6,-,0.4,-,-,-,-,-,-,-,101.2,-,-,-,1710372716
NUAAJF,QNENNB,u2400401,,,u2400401@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.6,0.5,0.3,-,-,-,-,-,-,-,102,-,-,-,1710372716
CVRNSO,RHUYRL,u2400402,,,u2400402@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24);Supplementary and Deferred Exam,-,-,-,-,-,-,0.3,0.5,0.2,-,-,-,-,-,-,-,104.9,-,-,-,1710372716
GDCSOS,JAKSPN,u2400403,,,u2400403@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.3,0.5,0.4,-,-,-,-,-,-,-,54.2,-,-,-,1710372716
LAPGHX,CPMIEG,u2400404,,,u2400404@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117,-,-,-,1710372716
THJSUO,QWHYSC,u2400405,,,u2400405@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.6,-,-,-,-,-,-,-,112.6,-,-,-,1710372716
AHQBMP,AMMVRK,u2400406,,,u2400406@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.6,0.4,-,-,-,-,-,-,-,112.6,-,-,-,1710372716
FMRTYO,WEMIAO,u2400407,,,u2400407@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,0.3,0.5,-,-,-,-,-,-,-,-,58.1,-,-,-,1710372716
YPOSNY,TLBNZK,u2400408,,,u2400408@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.4,-,-,-,-,-,-,-,112.2,-,-,-,1710372716
OBKESS,KDBWXE,u2400409,,,u2400409@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,0.6,-,-,-,-,-,-,-,-,108.8,-,-,-,1710372716
BFMZTL,NABABE,u2400410,,,u2400410@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,109.5,-,-,-,1710372716
TSVEHF,OITZBZ,u2400411,,,u2400411@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/23 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.4,0.4,0.3,-,-,-,-,-,-,-,103.8,-,-,-,1710372716
XEVNQS,CQNHDZ,u2400412,,,u2400412@anu.edu.au,[MyTT] ComA/12 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,111.6,-,-,-,1710372716
NGZXEM,EHUDVK,u2400413,,,u2400413@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,102.7,-,-,-,1710372716
YZWZZJ,NENXHK,u2400414,,,u2400414@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,-,0.3,0.4,-,-,-,-,-,-,-,108.3,-,-,-,1710372716
HMJJAU,EZUZLO,u2400415,,,u2400415@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.4,-,-,-,-,-,-,-,106.2,-,-,-,1710372716
DHTYOI,MZWGAW,u2400416,,,u2400416@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.5,-,-,-,-,-,-,-,116.4,-,-,-,1710372716
KFZLEF,CKKZRT,u2400417,,,u2400417@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.6,0.4,0.2,-,-,-,-,-,-,-,110.6,-,-,-,1710372716
KITBSK,HNQGWF,u2400418,,,u2400418@anu.edu.au,[MyTT] ComA/12 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,0.3,-,-,-,-,-,-,-,112.7,-,-,-,1710372716
GSPNJL,YTZUNY,u2400419,,,u2400419@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,0.4,0.5,-,-,-,-,-,-,-,100.4,-,-,-,1710372716
AQGUIG,PSILZE,u2400420,,,u2400420@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,111.1,-,-,-,1710372716
GRSRZP,UTFUKF,u2400421,,,u2400421@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.2,-,-,-,-,-,-,-,103.2,-,-,-,1710372716
CAZMFF,GVBOOZ,u2400422,,,u2400422@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.4,0.4,-,-,-,-,-,-,-,101.5,-,-,-,1710372716
EIYRJA,KRHZNC,u2400423,,,u2400423@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.5,-,-,-,-,-,-,-,109.3,-,-,-,1710372716
TTNCKY,HLFDTR,u2400424,,,u2400424@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,37.3,-,-,-,1710372716
RJUEAC,KAGUSB,u2400425,,,u2400425@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,109.6,-,-,-,1710372717
WRHWHC,FWQRUR,u2400426,,,u2400426@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/25 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.5,0.2,-,-,-,-,-,-,-,-,-,-,-,1710372717
NMGIWP,DLDBEI,u2400427,,,u2400427@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.4,0.5,-,-,-,-,-,-,-,105.6,-,-,-,1710372717
LIRRNB,KYXKMB,u2400428,,,u2400428@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,0.5,-,-,-,-,-,-,-,117.7,-,-,-,1710372717
JQCISS,MRACVF,u2400429,,,u2400429@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.3,-,-,-,-,-,-,-,111.7,-,-,-,1710372717
ALPSTC,YCZBSL,u2400430,,,u2400430@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.7,-,-,-,1710372717
VXLUXU,GBGOFD,u2400431,,,u2400431@anu.edu.au,[MyTT] ComA/12 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,-,-,-,-,-,-,-,-,117.3,-,-,-,1710372717
VQBFWB,UGCRHN,u2400432,,,u2400432@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,1710372717
NTYBEM,KYPXFQ,u2400433,,,u2400433@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,0.3,0.5,0.5,-,-,-,-,-,-,-,108.3,-,-,-,1710372717
BHRMFR,GIYCWC,u2400434,,,u2400434@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.3,-,-,-,-,-,-,-,111.3,-,-,-,1710372717
FKPWXA,GVDDZW,u2400435,,,u2400435@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.5,0.3,-,-,-,-,-,-,-,104.7,-,-,-,1710372717
HQTACN,EMPIZV,u2400436,,,u2400436@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.5,-,-,-,-,-,-,-,100.8,-,-,-,1710372717
OCJKAV,IOWNVI,u2400437,,,u2400437@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.6,0.5,0.4,-,-,-,-,-,-,-,110.8,-,-,-,1710372717
HCMBGS,UWWVIR,u2400438,,,u2400438@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.2,0.5,0.6,-,-,-,-,-,-,-,104.2,-,-,-,1710372717
HOGYCA,OWZYCT,u2400439,,,u2400439@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.3,0.3,-,-,-,-,-,-,-,107.8,-,-,-,1710372717
CQFGWG,GPJETY,u2400440,,,u2400440@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/25 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.6,-,-,-,-,-,-,-,113.6,-,-,-,1710372717
BUDGYV,THFTOZ,u2400441,,,u2400441@anu.edu.au,[MyTT] ComA/16 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.4,-,-,-,-,-,-,-,-,-,107.2,-,-,-,1710372717
FMBOEO,THQXSV,u2400442,,,u2400442@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,115.8,-,-,-,1710372717
TELPQU,GDFOOF,u2400443,,,u2400443@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,0.5,-,-,-,-,-,-,-,106.5,-,-,-,1710372717
IWRUVW,LLIWGZ,u2400444,,,u2400444@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,119,-,-,-,1710372717
QWRTEW,XIDTCN,u2400445,,,u2400445@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,-,-,-,-,1710372717
JMWVQV,FIOBNJ,u2400446,,,u2400446@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116),-,-,-,-,-,-,0.6,0.4,0.3,-,-,-,-,-,-,-,100.9,-,-,-,1710372717
EBDLYH,JPFRXE,u2400447,,,u2400447@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.3,-,-,-,-,-,-,-,105.7,-,-,-,1710372717
ANSZJX,DVYPQP,u2400448,,,u2400448@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.3,0.2,-,-,-,-,-,-,-,110.5,-,-,-,1710372717
OTZPAL,MAXTKZ,u2400449,,,u2400449@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/23 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.6,0.4,-,-,-,-,-,-,-,108.7,-,-,-,1710372717
MTTDTG,WYYTAJ,u2400450,,,u2400450@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,110.7,-,-,-,1710372717
HCPYED,QURTSX,u2400451,,,u2400451@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,106.4,-,-,-,1710372717
